Id:107 FDay:20 LDay:20 Dur:0
Id:108 FDay:3 LDay:66 Dur:63
Id:109 FDay:30 LDay:65 Dur:35
Id:110 FDay:9 LDay:19 Dur:10
Id:111 FDay:64 LDay:65 Dur:1
Id:112 FDay:65 LDay:65 Dur:0
Id:113 FDay:19 LDay:19 Dur:0
Id:114 FDay:59 LDay:65 Dur:6
Id:115 FDay:3 LDay:18 Dur:15
Id:116 FDay:15 LDay:18 Dur:3
Id:117 FDay:9 LDay:63 Dur:54
Id:118 FDay:17 LDay:17 Dur:0
Id:119 FDay:52 LDay:62 Dur:10
Id:120 FDay:16 LDay:16 Dur:0
Id:121 FDay:61 LDay:61 Dur:0
Id:122 FDay:10 LDay:61 Dur:51
Id:123 FDay:8 LDay:14 Dur:6
Id:124 FDay:14 LDay:14 Dur:0
Id:125 FDay:59 LDay:60 Dur:1
Id:126 FDay:14 LDay:14 Dur:0
Id:127 FDay:59 LDay:59 Dur:0
Id:128 FDay:22 LDay:59 Dur:37
Id:129 FDay:59 LDay:59 Dur:0
Id:130 FDay:57 LDay:59 Dur:2
Id:131 FDay:13 LDay:13 Dur:0
Id:132 FDay:11 LDay:13 Dur:2
Id:133 FDay:56 LDay:56 Dur:0
Id:134 FDay:15 LDay:55 Dur:40
Id:135 FDay:1 LDay:10 Dur:9
Id:136 FDay:35 LDay:55 Dur:20
Id:137 FDay:29 LDay:54 Dur:25
Id:138 FDay:8 LDay:9 Dur:1
Id:139 FDay:9 LDay:9 Dur:0
Id:140 FDay:52 LDay:53 Dur:1
Id:141 FDay:16 LDay:52 Dur:36
Id:142 FDay:35 LDay:52 Dur:17
Id:143 FDay:48 LDay:51 Dur:3
Id:144 FDay:16 LDay:51 Dur:35
Id:145 FDay:6 LDay:6 Dur:0
Id:146 FDay:6 LDay:6 Dur:0
Id:147 FDay:5 LDay:5 Dur:0
Id:148 FDay:4 LDay:4 Dur:0
Id:149 FDay:3 LDay:3 Dur:0
Id:150 FDay:47 LDay:47 Dur:0
Id:151 FDay:2 LDay:2 Dur:0
Id:152 FDay:1 LDay:2 Dur:1
Id:153 FDay:42 LDay:46 Dur:4
Id:154 FDay:33 LDay:46 Dur:13
Id:155 FDay:46 LDay:46 Dur:0
