Id:1 Day:1 Len:1
Id:2 Day:2 Len:1
Id:2 Day:29 Len:6
Id:4 Day:4 Len:1
Id:4 Day:42 Len:2
Id:6 Day:1 Len:1
Id:7 Day:5 Len:2
Id:10 Day:8 Len:1
Id:10 Day:12 Len:1
Id:10 Day:24 Len:1
Id:10 Day:27 Len:1
Id:10 Day:28 Len:1
Id:12 Day:7 Len:4
Id:13 Day:23 Len:2
Id:14 Day:1 Len:1
Id:15 Day:20 Len:1
Id:19 Day:5 Len:1
Id:19 Day:16 Len:1
Id:19 Day:17 Len:1
Id:20 Day:30 Len:1
Id:21 Day:3 Len:1
Id:21 Day:12 Len:1
Id:22 Day:12 Len:1
Id:26 Day:1 Len:1
Id:27 Day:6 Len:1
Id:27 Day:8 Len:1
Id:33 Day:1 Len:2
Id:33 Day:13 Len:1
Id:34 Day:4 Len:1
Id:35 Day:8 Len:2
Id:38 Day:41 Len:1
Id:40 Day:1 Len:1
Id:42 Day:6 Len:1
Id:47 Day:5 Len:1
Id:48 Day:1 Len:1
Id:51 Day:28 Len:1
Id:55 Day:16 Len:2
Id:56 Day:11 Len:1
Id:56 Day:16 Len:2
Id:56 Day:23 Len:1
Id:58 Day:25 Len:3
Id:59 Day:23 Len:1
Id:61 Day:2 Len:1
Id:66 Day:29 Len:1
Id:68 Day:13 Len:1
Id:73 Day:1 Len:1
Id:75 Day:16 Len:1
Id:76 Day:29 Len:4
Id:78 Day:1 Len:1
Id:78 Day:30 Len:4
Id:79 Day:35 Len:1
Id:80 Day:1 Len:1
Id:95 Day:15 Len:3
Id:95 Day:26 Len:1
Id:104 Day:6 Len:1
Id:104 Day:32 Len:1
Id:111 Day:28 Len:2
Id:111 Day:35 Len:1
Id:114 Day:20 Len:1
Id:114 Day:33 Len:1
Id:115 Day:4 Len:1
Id:115 Day:6 Len:1
Id:116 Day:4 Len:3
Id:117 Day:25 Len:2
Id:119 Day:21 Len:2
Id:120 Day:10 Len:1
Id:121 Day:30 Len:2
Id:124 Day:1 Len:3
Id:125 Day:13 Len:2
Id:125 Day:23 Len:1
Id:128 Day:1 Len:1
Id:129 Day:14 Len:3
Id:130 Day:1 Len:1
Id:131 Day:17 Len:1
Id:138 Day:18 Len:3
Id:141 Day:14 Len:1
Id:141 Day:17 Len:1
Id:145 Day:1 Len:1
Id:147 Day:9 Len:1
Id:156 Day:1 Len:2
Id:157 Day:2 Len:4
Id:159 Day:1 Len:1
Id:163 Day:21 Len:3
Id:164 Day:1 Len:1
Id:166 Day:6 Len:1
Id:166 Day:18 Len:2
Id:171 Day:7 Len:2
Id:173 Day:1 Len:1
Id:178 Day:4 Len:1
Id:187 Day:1 Len:1
Id:190 Day:1 Len:1
Id:191 Day:10 Len:1
Id:199 Day:22 Len:1
Id:208 Day:7 Len:1
Id:212 Day:8 Len:1
Id:212 Day:10 Len:1
Id:216 Day:15 Len:1
Id:217 Day:21 Len:1
Id:222 Day:20 Len:1
Id:236 Day:18 Len:1
Id:243 Day:22 Len:1
Id:257 Day:15 Len:1
Id:270 Day:11 Len:2
Id:272 Day:1 Len:2
Id:275 Day:17 Len:2
Id:295 Day:20 Len:2
Id:309 Day:22 Len:2
Id:314 Day:6 Len:2
Id:314 Day:10 Len:1
Id:319 Day:17 Len:3
Id:321 Day:3 Len:3
Id:329 Day:27 Len:3
Id:333 Day:1 Len:4
Id:339 Day:26 Len:7
Id:340 Day:1 Len:1
Id:340 Day:2 Len:1
Id:340 Day:3 Len:1
Id:341 Day:4 Len:1
Id:346 Day:8 Len:1
Id:350 Day:2 Len:1
Id:350 Day:7 Len:1
Id:354 Day:3 Len:1
Id:356 Day:1 Len:1
Id:356 Day:2 Len:1
Id:361 Day:21 Len:2
Id:362 Day:1 Len:1
Id:364 Day:1 Len:1
Id:367 Day:2 Len:1
Id:369 Day:13 Len:1
Id:373 Day:22 Len:1
Id:374 Day:1 Len:1
Id:374 Day:2 Len:1
Id:374 Day:3 Len:1
Id:374 Day:4 Len:1
Id:374 Day:9 Len:1
Id:374 Day:21 Len:1
Id:374 Day:29 Len:1
Id:374 Day:43 Len:1
Id:375 Day:15 Len:1
Id:375 Day:29 Len:1
Id:376 Day:1 Len:1
Id:376 Day:2 Len:2
Id:376 Day:5 Len:2
Id:377 Day:30 Len:1
Id:378 Day:2 Len:1
Id:378 Day:47 Len:3
Id:379 Day:12 Len:3
Id:382 Day:9 Len:1
Id:382 Day:10 Len:1
Id:383 Day:29 Len:1
Id:383 Day:32 Len:1
Id:384 Day:2 Len:1
Id:384 Day:4 Len:1
Id:385 Day:35 Len:1
Id:386 Day:12 Len:1
Id:387 Day:3 Len:1
Id:387 Day:5 Len:1
Id:387 Day:22 Len:1
Id:388 Day:2 Len:1
Id:388 Day:5 Len:1
Id:389 Day:4 Len:1
Id:390 Day:3 Len:1
Id:391 Day:1 Len:2
Id:392 Day:44 Len:1
Id:393 Day:34 Len:1
Id:398 Day:35 Len:1
Id:399 Day:3 Len:1
Id:400 Day:1 Len:2
Id:400 Day:2 Len:1
Id:401 Day:59 Len:1
Id:401 Day:65 Len:1
Id:403 Day:29 Len:4
Id:405 Day:6 Len:1
Id:405 Day:21 Len:1
Id:406 Day:14 Len:2
Id:406 Day:24 Len:1
Id:408 Day:6 Len:1
Id:408 Day:80 Len:3
Id:409 Day:1 Len:2
Id:410 Day:42 Len:1
Id:411 Day:3 Len:1
Id:411 Day:11 Len:2
Id:411 Day:17 Len:1
Id:412 Day:16 Len:1
Id:412 Day:87 Len:2
Id:413 Day:1 Len:1
Id:413 Day:5 Len:1
Id:413 Day:6 Len:1
Id:413 Day:29 Len:1
Id:414 Day:1 Len:1
Id:414 Day:2 Len:1
Id:414 Day:5 Len:1
Id:414 Day:6 Len:1
Id:414 Day:41 Len:1
Id:415 Day:65 Len:3
Id:416 Day:9 Len:1
Id:418 Day:82 Len:1
Id:419 Day:2 Len:1
Id:421 Day:5 Len:2
Id:422 Day:85 Len:2
Id:423 Day:24 Len:1
Id:424 Day:5 Len:2
Id:425 Day:8 Len:1
Id:426 Day:30 Len:1
Id:426 Day:89 Len:2
Id:427 Day:78 Len:1
Id:428 Day:23 Len:3
Id:429 Day:1 Len:2
Id:430 Day:1 Len:1
Id:430 Day:29 Len:2
Id:431 Day:19 Len:2
Id:431 Day:20 Len:1
Id:432 Day:41 Len:1
Id:433 Day:42 Len:1
Id:434 Day:14 Len:1
Id:435 Day:4 Len:1
Id:436 Day:54 Len:1
Id:437 Day:5 Len:1
Id:438 Day:36 Len:1
Id:438 Day:41 Len:1
Id:438 Day:47 Len:1
Id:439 Day:8 Len:2
Id:439 Day:10 Len:1
Id:444 Day:12 Len:1
Id:445 Day:38 Len:4
Id:448 Day:5 Len:1
Id:448 Day:17 Len:2
Id:448 Day:87 Len:1
Id:450 Day:2 Len:1
Id:450 Day:21 Len:1
Id:451 Day:51 Len:1
Id:455 Day:3 Len:1
Id:456 Day:7 Len:1
Id:456 Day:8 Len:1
Id:457 Day:2 Len:1
Id:457 Day:7 Len:1
Id:459 Day:29 Len:4
Id:461 Day:41 Len:1
Id:462 Day:16 Len:1
Id:463 Day:1 Len:1
Id:463 Day:32 Len:1
Id:463 Day:34 Len:2
Id:464 Day:5 Len:1
Id:465 Day:2 Len:1
Id:465 Day:33 Len:2
Id:465 Day:60 Len:1
Id:467 Day:62 Len:3
Id:468 Day:72 Len:1
Id:470 Day:86 Len:2
Id:471 Day:4 Len:2
Id:472 Day:80 Len:1
Id:476 Day:29 Len:1
Id:477 Day:2 Len:1
Id:478 Day:70 Len:1
Id:483 Day:59 Len:1
Id:484 Day:36 Len:1
Id:485 Day:6 Len:1
Id:485 Day:20 Len:1
Id:485 Day:41 Len:1
Id:486 Day:3 Len:1
Id:486 Day:6 Len:1
Id:486 Day:27 Len:1
Id:487 Day:5 Len:1
Id:488 Day:7 Len:2
Id:489 Day:55 Len:1
Id:490 Day:2 Len:1
Id:490 Day:13 Len:1
Id:490 Day:14 Len:1
Id:491 Day:2 Len:1
Id:491 Day:6 Len:1
Id:491 Day:17 Len:1
Id:492 Day:29 Len:1
Id:493 Day:27 Len:1
Id:493 Day:70 Len:1
Id:495 Day:5 Len:1
Id:496 Day:1 Len:1
Id:496 Day:37 Len:1
Id:497 Day:37 Len:1
Id:497 Day:42 Len:1
Id:498 Day:25 Len:2
Id:500 Day:15 Len:1
Id:504 Day:2 Len:1
Id:507 Day:43 Len:1
Id:509 Day:2 Len:1
Id:509 Day:29 Len:1
Id:510 Day:1 Len:2
Id:510 Day:4 Len:1
Id:512 Day:1 Len:1
Id:513 Day:11 Len:1
Id:514 Day:16 Len:2
Id:514 Day:29 Len:1
Id:515 Day:43 Len:1
Id:517 Day:4 Len:2
Id:517 Day:21 Len:1
Id:517 Day:32 Len:1
Id:521 Day:21 Len:1
Id:522 Day:39 Len:1
Id:523 Day:15 Len:3
Id:524 Day:14 Len:1
Id:525 Day:14 Len:1
Id:526 Day:9 Len:1
Id:527 Day:3 Len:1
Id:527 Day:44 Len:2
Id:529 Day:30 Len:2
Id:529 Day:50 Len:1
Id:529 Day:77 Len:1
Id:530 Day:1 Len:2
Id:530 Day:2 Len:2
Id:531 Day:16 Len:3
Id:532 Day:7 Len:1
Id:538 Day:30 Len:1
Id:538 Day:39 Len:1
Id:538 Day:45 Len:2
Id:538 Day:60 Len:1
Id:538 Day:65 Len:1
Id:540 Day:4 Len:1
Id:540 Day:5 Len:1
Id:540 Day:29 Len:1
Id:541 Day:29 Len:1
Id:543 Day:7 Len:1
Id:544 Day:36 Len:1
Id:545 Day:8 Len:1
Id:548 Day:29 Len:1
Id:549 Day:27 Len:1
Id:550 Day:15 Len:1
Id:551 Day:2 Len:1
Id:552 Day:28 Len:1
Id:553 Day:80 Len:1
Id:554 Day:33 Len:1
Id:556 Day:1 Len:1
Id:557 Day:1 Len:1
Id:558 Day:21 Len:1
