Id:1 FDay:81 LDay:81 Dur:0
Id:2 FDay:25 LDay:37 Dur:12
Id:3 FDay:9 LDay:79 Dur:70
Id:4 FDay:7 LDay:77 Dur:70
Id:5 FDay:34 LDay:34 Dur:0
Id:6 FDay:9 LDay:33 Dur:24
Id:7 FDay:75 LDay:75 Dur:0
Id:8 FDay:10 LDay:33 Dur:23
Id:9 FDay:74 LDay:74 Dur:0
Id:10 FDay:32 LDay:74 Dur:42
Id:11 FDay:31 LDay:32 Dur:1
Id:12 FDay:31 LDay:31 Dur:0
Id:13 FDay:66 LDay:72 Dur:6
Id:14 FDay:3 LDay:30 Dur:27
Id:15 FDay:71 LDay:71 Dur:0
Id:16 FDay:31 LDay:71 Dur:40
Id:17 FDay:8 LDay:30 Dur:22
Id:18 FDay:30 LDay:30 Dur:0
Id:19 FDay:42 LDay:69 Dur:27
Id:20 FDay:28 LDay:28 Dur:0
Id:21 FDay:10 LDay:27 Dur:17
Id:22 FDay:68 LDay:68 Dur:0
Id:23 FDay:17 LDay:27 Dur:10
Id:24 FDay:8 LDay:67 Dur:59
Id:25 FDay:65 LDay:65 Dur:0
Id:26 FDay:22 LDay:25 Dur:3
Id:27 FDay:59 LDay:65 Dur:6
Id:28 FDay:11 LDay:25 Dur:14
Id:29 FDay:22 LDay:24 Dur:2
Id:30 FDay:23 LDay:24 Dur:1
Id:31 FDay:19 LDay:20 Dur:1
Id:32 FDay:57 LDay:59 Dur:2
Id:33 FDay:16 LDay:19 Dur:3
Id:34 FDay:9 LDay:18 Dur:9
Id:35 FDay:15 LDay:18 Dur:3
Id:36 FDay:15 LDay:55 Dur:40
Id:37 FDay:14 LDay:17 Dur:3
Id:38 FDay:53 LDay:54 Dur:1
Id:39 FDay:34 LDay:53 Dur:19
Id:40 FDay:52 LDay:52 Dur:0
Id:41 FDay:7 LDay:14 Dur:7
Id:42 FDay:1 LDay:51 Dur:50
Id:43 FDay:43 LDay:49 Dur:6
Id:44 FDay:8 LDay:11 Dur:3
Id:45 FDay:1 LDay:10 Dur:9
Id:46 FDay:9 LDay:9 Dur:0
Id:47 FDay:33 LDay:46 Dur:13
Id:48 FDay:2 LDay:90 Dur:88
Id:49 FDay:1 LDay:90 Dur:89
Id:50 FDay:1 LDay:90 Dur:89
Id:51 FDay:1 LDay:90 Dur:89
Id:52 FDay:1 LDay:90 Dur:89
Id:53 FDay:1 LDay:90 Dur:89
Id:54 FDay:2 LDay:90 Dur:88
Id:55 FDay:5 LDay:90 Dur:85
Id:56 FDay:89 LDay:90 Dur:1
Id:57 FDay:2 LDay:90 Dur:88
Id:58 FDay:1 LDay:90 Dur:89
Id:59 FDay:60 LDay:90 Dur:30
Id:60 FDay:45 LDay:45 Dur:0
Id:61 FDay:31 LDay:89 Dur:58
Id:62 FDay:87 LDay:89 Dur:2
Id:63 FDay:13 LDay:89 Dur:76
Id:64 FDay:39 LDay:89 Dur:50
Id:65 FDay:4 LDay:44 Dur:40
Id:66 FDay:25 LDay:88 Dur:63
Id:67 FDay:6 LDay:6 Dur:0
Id:68 FDay:34 LDay:86 Dur:52
Id:69 FDay:9 LDay:42 Dur:33
Id:70 FDay:44 LDay:85 Dur:41
Id:71 FDay:31 LDay:85 Dur:54
Id:72 FDay:41 LDay:41 Dur:0
Id:73 FDay:41 LDay:41 Dur:0
Id:74 FDay:39 LDay:40 Dur:1
Id:75 FDay:5 LDay:83 Dur:78
Id:76 FDay:6 LDay:83 Dur:77
Id:77 FDay:83 LDay:83 Dur:0
