Id:1 Day:38 Len:1
Id:2 Day:12 Len:1
Id:3 Day:1 Len:1
Id:9 Day:11 Len:1
Id:10 Day:1 Len:1
Id:14 Day:6 Len:2
Id:16 Day:1 Len:1
Id:16 Day:2 Len:2
Id:16 Day:4 Len:1
Id:16 Day:20 Len:1
Id:16 Day:22 Len:1
Id:16 Day:29 Len:1
Id:16 Day:30 Len:1
Id:16 Day:31 Len:1
Id:16 Day:35 Len:1
Id:16 Day:37 Len:1
Id:18 Day:8 Len:1
Id:19 Day:7 Len:1
Id:24 Day:27 Len:1
Id:28 Day:1 Len:1
Id:29 Day:1 Len:1
Id:29 Day:2 Len:1
Id:30 Day:1 Len:1
Id:30 Day:2 Len:1
Id:30 Day:8 Len:1
Id:30 Day:30 Len:1
Id:33 Day:11 Len:1
Id:36 Day:1 Len:1
Id:38 Day:6 Len:1
Id:38 Day:8 Len:1
Id:39 Day:2 Len:1
Id:39 Day:14 Len:1
Id:41 Day:2 Len:4
Id:41 Day:3 Len:6
Id:41 Day:6 Len:1
Id:41 Day:8 Len:1
Id:41 Day:10 Len:2
Id:41 Day:13 Len:1
Id:41 Day:15 Len:3
Id:41 Day:16 Len:1
Id:41 Day:19 Len:1
Id:41 Day:22 Len:1
Id:41 Day:23 Len:1
Id:41 Day:25 Len:1
Id:41 Day:26 Len:4
Id:41 Day:27 Len:1
Id:41 Day:28 Len:2
Id:41 Day:30 Len:1
Id:41 Day:31 Len:1
Id:41 Day:34 Len:1
Id:41 Day:35 Len:2
Id:41 Day:36 Len:2
Id:42 Day:1 Len:1
Id:43 Day:41 Len:1
Id:43 Day:63 Len:1
Id:44 Day:1 Len:1
Id:44 Day:3 Len:1
Id:45 Day:4 Len:1
Id:46 Day:1 Len:1
Id:47 Day:15 Len:1
Id:49 Day:2 Len:1
Id:50 Day:50 Len:1
Id:52 Day:35 Len:1
